6.1646	0.7581	1.446685054
6.1035	0.7801	1.407407831
5.7984	0.802	1.332763171
5.3101	0.813	1.846068792
4.8218	0.8185	1.829408437
3.9673	0.824	1.164684292
3.1739	0.813	1.145479562
2.3804	0.7965	1.947400418
1.5259	0.7636	1.353154316
0.3662	0.7251	1.910777572
-1.1596	0.6812	1.990196804
-2.9907	0.6153	1.045783569
-5.0659	0.5384	1.930471117
-7.08	0.434	1.729629734
-8.9111	0.3186	1.729919235
-10.8642	0.1923	1.544508908
-12.6342	0.0495	1.209913556
-14.4653	-0.1043	1.792647971
-16.2964	-0.2746	1.56241919
-18.1884	-0.4559	1.228310693
-20.3247	-0.6482	1.971488213
-21.9116	-0.8569	1.908768669
-22.8882	-1.0821	1.128608146
-22.8882	-1.3183	1.759713003
-21.6675	-1.5545	1.07631449
-19.5312	-1.7907	1.058645799
-16.6626	-2.0214	1.311857154
-13.4887	-2.2302	1.555633209
-10.7422	-2.4224	1.802807098
-8.789	-2.5927	1.008208662
-8.1787	-2.7575	1.557154686
-8.3618	-2.9333	1.030601963
-9.5215	-3.1146	1.21516225
-11.4135	-3.3123	1.011873772
-14.7705	-3.5266	1.118091435
-19.104	-3.7738	1.49862199
-23.7426	-4.0539	1.804656663
-28.8086	-4.3725	1.561984108
-34.3628	-4.7186	1.500013014
-40.4663	-5.1086	1.862602677
-46.6919	-5.5426	1.020244984
-51.9409	-6.015	1.118588378
-55.603	-6.5313	1.509283155
-57.9834	-7.0752	1.588471109
-58.7768	-7.63	1.462167996
-58.7768	-8.1848	1.762461936
-57.9834	-8.7231	1.741451791
-56.8237	-9.2504	1.360474718
-55.0537	-9.7668	1.450759941
-52.7954	-10.2722	1.754309879
-50.9033	-10.7611	1.04522361
-49.4384	-11.2445	1.244854173
-48.2788	-11.7114	1.402370481
-47.4853	-12.1618	1.054382386
-46.2036	-12.6013	1.484474459
-44.3115	-13.0243	1.150979781
-41.9922	-13.4417	1.945293146
-39.917	-13.8372	1.959270612
-38.6963	-14.2327	1.587164274
-37.6587	-14.6173	1.872208363
-36.7431	-14.9908	1.990818766
-36.0107	-15.3588	1.146441461
-35.2173	-15.7049	1.217847506
-34.79	-16.0345	1.013131686
-34.6069	-16.3531	1.038008371
-33.9966	-16.6662	1.582107939
-32.959	-16.9848	1.239582346
-32.1655	-17.2979	1.665551935
-31.6162	-17.6056	1.835507855
-31.4331	-17.8967	1.944321006
-31.0669	-18.1933	1.241392876
-29.9072	-18.4954	1.782433106
-28.1372	-18.7866	1.149701792
-26.0009	-19.0667	1.440708173
-23.6816	-19.3304	1.999038967
-22.5219	-19.5666	1.817241874
-22.5219	-19.7808	1.795731598
-23.4375	-20.0006	1.159072817
-25.4516	-20.2368	1.009700737
-28.5034	-20.5004	1.34550546
-31.7993	-20.8081	1.276378795
-35.4004	-21.1431	1.379107465
-39.0014	-21.5112	1.395285776
-41.6259	-21.9067	1.066077504
-42.9077	-22.3242	1.343541587
-43.0908	-22.7526	1.594763132
-42.7246	-23.1866	1.704418984
-41.9311	-23.6206	1.791518078
-40.7715	-24.0545	1.548008795
-40.2221	-24.483	1.349356268
-40.7104	-24.9115	1.659776301
-41.1377	-25.3399	1.780156768
-42.2363	-25.7684	1.375462207
-44.0063	-26.1969	1.36928341
-45.5322	-26.6473	1.695275553
-47.2412	-27.1032	1.036823006
-47.9736	-27.5811	1.880114723
-47.7295	-28.07	1.897253212
-47.4853	-28.5534	1.206738414
-47.7295	-29.0368	1.014891063
-48.0957	-29.5147	1.822118406
-48.4619	-29.9981	1.572234026
-49.0722	-30.4925	1.799990077
-49.9878	-30.9924	1.489201481
-51.1474	-31.5087	1.190853054
-52.3071	-32.0416	1.680855017
-53.833	-32.5744	1.461963968
-55.2978	-33.1237	1.237585022
-56.7016	-33.684	1.65343227
-57.9834	-34.2498	1.113786912
-58.7768	-34.8211	1.50323071
-59.143	-35.4089	1.568128592
-59.143	-35.9967	1.906240981
-59.2651	-36.5844	1.900668518
-59.5092	-37.1722	1.32447216
-59.6924	-37.7655	1.659987556
-59.4482	-38.3587	1.127044617
-58.8379	-38.952	1.768433475
-57.6172	-39.5343	1.544772816
-56.2133	-40.1001	1.147462217
-54.6264	-40.6549	1.72618664
-52.9175	-41.1987	1.770431021
-50.6592	-41.737	1.796202426
-48.0346	-42.2589	1.370220345
-46.0205	-42.7533	1.377618134
-44.9218	-43.2312	1.667523937
-43.8842	-43.6926	1.537015406
-42.8467	-44.143	1.236962527
-42.1142	-44.5825	1.873978977
-41.0156	-45.0219	1.407385203
-39.4287	-45.4504	1.56489364
-37.8418	-45.8679	1.705489799
-37.0483	-46.2634	1.694677848
-37.1704	-46.6479	1.744504605
-38.0859	-47.0379	1.522011913
-39.1235	-47.4334	1.469048329
-39.5508	-47.8509	1.301893219
-39.6728	-48.2684	1.770955215
-39.4897	-48.6859	1.575305346
-39.1845	-49.1034	1.556989316
-39.0625	-49.5153	1.086645775
-39.1845	-49.9218	1.886758945
-39.6728	-50.3283	1.628171215
-40.2832	-50.7403	1.207196473
-40.8325	-51.1578	1.575568263
-41.2597	-51.5863	1.528729419
-42.2363	-52.0147	1.87393777
-43.3349	-52.4542	1.548397531
-44.1284	-52.9101	1.978725273
-44.5556	-53.377	1.797959044
-44.8608	-53.8494	1.236785416
-44.9829	-54.3219	1.342390492
-45.227	-54.7888	1.4098126
-45.227	-55.2557	1.978657012
-45.0439	-55.7226	1.262406347
-44.7387	-56.1895	1.279378888
-44.3115	-56.651	1.14229211
-43.7622	-57.1124	1.824833455
-42.9687	-57.5738	1.318540476
-42.1142	-58.0297	1.094024924
-41.0766	-58.4802	1.078494271
-40.1611	-58.9141	1.406363932
-39.6728	-59.3371	1.544627537
-39.5508	-59.7491	1.075493165
-39.7339	-60.1611	1.20344786
-39.7339	-60.5731	1.252258034
-39.3676	-60.9961	1.850166025
-38.8794	-61.4135	1.381671416
-38.208	-61.8255	1.171171865
-37.3535	-62.232	1.506494702
-36.1328	-62.6385	1.402971829
-35.2173	-63.023	1.935919814
-34.6069	-63.4021	1.328392317
-34.3628	-63.7756	1.820575457
-34.1797	-64.1436	1.471380651
-33.9355	-64.5172	1.584112842
-33.5083	-64.8852	1.419122383
-33.2641	-65.2423	1.746986627
-33.5693	-65.5993	1.188540133
-33.9966	-65.9564	1.620403414
-34.3017	-66.3189	1.933270978
-34.5459	-66.687	1.469050199
-34.4238	-67.0605	1.792288715
-33.9966	-67.434	1.752051811
-33.4472	-67.8021	1.563422279
-32.8369	-68.1646	1.80518199
-32.3486	-68.5217	1.160720288
-32.3486	-68.8733	1.066826752
-33.1421	-69.2193	1.516153724
-34.5459	-69.5819	1.559365029
-36.56	-69.9609	1.011385165
-38.8183	-70.3674	1.590899665
-41.0156	-70.8014	1.487738152
-43.7622	-71.2573	1.454685218
-46.2036	-71.7297	1.961179203
-48.584	-72.2241	1.580817376
-50.6592	-72.7404	1.958801327
-52.4902	-73.2678	1.083065119
-53.955	-73.8061	1.754324585
-54.8095	-74.3609	1.780052393
-54.9316	-74.9267	1.088482898
-54.0771	-75.4925	1.53187082
-54.0771	-76.0473	1.357447683
-52.9175	-76.6021	1.488794283
-51.8799	-77.1405	1.895875627
-51.3305	-77.6623	1.606856331
-51.1474	-78.1787	1.293610402
-51.7578	-78.684	1.445059468
-53.7109	-79.1839	1.604993986
-57.0068	-79.7003	1.86094829
-60.6689	-80.2496	1.54125342
-64.3921	-80.8264	1.195860727
-67.5049	-81.4471	1.99924991
-69.8242	-82.0953	1.959663549
-71.5332	-82.771	1.559361056
-72.4487	-83.4576	1.8490922
-72.937	-84.1607	1.382390055
-73.4863	-84.8639	1.266490653
-74.5849	-85.5615	1.51675912
-76.355	-86.2866	1.839949364
-77.6367	-87.0282	1.275075592
-77.6367	-87.7972	1.915355746
-78.0029	-88.5553	1.601308896
-79.2236	-89.3023	1.620117436
-81.1157	-90.0604	1.28976176
-82.7026	-90.8404	1.052332419
-83.313	-91.6424	1.363861348
-83.1299	-92.4499	1.983626303
-82.4585	-93.2629	1.721261485
-81.4209	-94.0594	1.375043641
-80.9936	-94.8394	1.412188207
-82.5805	-95.5975	1.080183263
-85.0219	-96.3665	1.266353458
-87.1582	-97.1685	1.575743635
-88.8061	-98.0035	1.411706865
-89.4165	-98.8769	1.034959903
-88.7451	-99.7613	1.943021935
-87.0971	-100.6512	1.802856352
-84.2285	-101.5301	1.272668877
-81.604	-102.3816	1.493222605
-79.5898	-103.2	1.718391918
-77.2705	-104.013	1.795785814
-74.8901	-104.8095	1.607582441
-73.1201	-105.5896	1.338860864
-71.8383	-106.3531	1.574150077
-69.8242	-107.1167	1.919103491
-67.3217	-107.8582	1.027991414
-64.8193	-108.5669	1.297781344
-62.7441	-109.248	1.73921816
-60.9131	-109.9072	1.92475638
-59.9975	-110.5444	1.616334424
-59.6924	-111.1816	1.130299744
-59.021	-111.8298	1.601672403
-58.0444	-112.4725	1.904728511
-56.6406	-113.1097	1.956460062
-54.6264	-113.7359	1.641076765
-52.6733	-114.3347	1.375378798
-50.9033	-114.9115	1.561627874
-48.8891	-115.4718	1.435474403
-46.6919	-116.0101	1.790808099
-45.4101	-116.521	1.941540906
-44.6777	-117.0208	1.620959991
-44.0674	-117.5097	1.139950158
-43.7011	-117.9876	1.780793048
-43.7622	-118.4655	1.41133311
-44.1894	-118.9379	1.936387714
-44.5556	-119.4159	1.56112709
-44.9829	-119.8993	1.099669737
-45.9594	-120.3827	1.863019141
-47.1801	-120.877	1.598066848
-48.1567	-121.3824	1.496585604
-48.8281	-121.8988	1.171019684
-49.1333	-122.4316	1.395432084
-49.5605	-122.9699	1.144185375
-49.7436	-123.5028	1.989976747
-48.645	-124.0411	1.421207898
-46.5698	-124.5684	1.109418379
-44.4336	-125.0628	1.797123799
-42.4804	-125.5352	1.885743299
-41.6259	-125.9802	1.298739186
-41.9311	-126.4141	1.879825705
-42.8467	-126.8536	1.498192799
-44.4946	-127.3095	1.592368504
-47.1801	-127.7874	1.019575161
-50.1098	-128.2928	1.812840006
-52.3681	-128.8366	1.398693409
-53.7109	-129.4024	1.945540316
-53.6499	-129.9737	1.587270546
-53.1006	-130.5395	1.09695467
-52.9175	-131.0943	1.380084504
-52.7954	-131.6491	1.641720574
-52.7343	-132.2149	1.942451814
-52.063	-132.7862	1.550580578
-52.0019	-133.3575	1.122330735
-53.2226	-133.9233	1.572960315
-54.5044	-134.5111	1.933074307
-54.9926	-135.1153	1.545282808
-55.2368	-135.7196	1.217043546
-56.0913	-136.3183	1.535403759
-56.8847	-136.9226	1.165059343
-57.312	-137.5378	1.140855853
-57.4951	-138.1585	1.830817117
-57.8613	-138.7793	1.206775255
-58.1054	-139.411	1.69232574
-57.8613	-140.0482	1.206926612
-56.6406	-140.6854	1.46419953
-54.3823	-141.3171	1.99224469
-52.124	-141.9213	1.935894932
-50.2929	-142.4926	1.025499706
-48.0957	-143.042	1.42302919
-45.6543	-143.5748	1.323418982
-43.457	-144.0857	1.183662513
-41.5649	-144.58	1.369837782
-39.917	-145.0689	1.721405183
-38.8794	-145.5413	1.261808472
-38.208	-146.0138	1.515593577
-37.4145	-146.4752	1.337294486
-36.6821	-146.9311	1.269349382
-36.8652	-147.3761	1.805968433
-37.5366	-147.8155	1.023512674
-38.208	-148.2605	1.27719548
-39.1845	-148.7054	1.36325738
-40.2221	-149.1613	1.130617846
-41.1377	-149.6228	1.750323791
-41.8701	-150.0842	1.999589019
-42.8467	-150.5566	1.693524116
-44.0674	-151.029	1.096389254
-45.8374	-151.5124	1.860409621
-47.4853	-152.0068	1.076664016
-48.645	-152.5232	1.311269161
-50.5981	-153.0505	1.76046423
-53.5888	-153.5943	1.171123285
-56.6406	-154.1656	1.455860413
-60.6079	-154.7589	1.254876093
-64.8803	-155.3851	1.291201764
-68.4204	-156.0443	1.324700101
-70.6787	-156.7309	1.79217286
-71.7163	-157.434	1.827098763
-71.8994	-158.1317	1.643967447
-71.6552	-158.8348	1.560580764
-70.9839	-159.5324	1.876875915
-69.9463	-160.2356	1.834776877
-68.4814	-160.9387	1.590723411
-67.1997	-161.6363	1.26005144
-66.101	-162.3449	1.290874521
-65.0634	-163.0535	1.455742206
-63.8427	-163.7567	1.212540314
-62.9272	-164.4543	1.178270348
-62.6831	-165.1464	1.943111205
-62.5	-165.8496	1.781285774
-61.5234	-166.5637	1.762044417
-59.3872	-167.2778	1.55316451
-56.9458	-167.9754	1.467937147
-54.6875	-168.6511	1.4975953
-52.063	-169.2993	1.881914156
-48.706	-169.9255	1.086344437
-44.6777	-170.5188	1.550081239
-40.5273	-171.0791	1.615861688
-35.6445	-171.6009	1.525892366
-30.3955	-172.0733	1.128098325
-24.9023	-172.4963	2.121827796
-19.5312	-172.8643	2.638291716
-14.1601	-173.1665	2.570381647
-8.789	-173.4027	2.266691776
-4.0283	-173.573	2.034239948
0.3662	-173.6828	2.056053915
4.5166	-173.7378	2.027542287
8.3008	-173.7378	2.921612864
11.6577	-173.6883	2.242742555
14.5874	-173.5839	2.615223057
17.395	-173.4466	2.97491317
19.8975	-173.2653	2.47106648
21.5454	-173.0456	2.767104966
22.583	-172.7984	2.358078093
22.9492	-172.5293	2.801928378
22.0948	-172.2436	2.905936069
20.3858	-171.958	2.686840101
18.3106	-171.6943	2.049647379
15.503	-171.4416	2.140302968
13.6719	-171.2219	2.995594647
10.6812	-171.0186	2.215263887
6.6529	-170.8429	2.233183829
2.8687	-170.7165	2.893113682
-1.1596	-170.6286	2.475361525
-5.7373	-170.5957	2.458934438
-9.8266	-170.6121	2.823292293
-13.4887	-170.689	2.10650136
-16.9067	-170.7989	2.82106461
-19.2871	-170.9582	2.813917898
-20.4467	-171.145	2.841719828
-20.813	-171.3427	2.038273842
-20.5078	-171.5515	2.763082909
-19.6533	-171.7602	2.076303746
-18.4326	-171.969	2.628358998
-16.9677	-172.1667	2.669289227
-15.2588	-172.3645	2.810407169
-13.4277	-172.5567	2.251619475
-11.5967	-172.738	2.618803393
-9.9487	-172.8973	2.076351386
-8.3008	-173.0291	2.70467149
-6.7749	-173.1335	2.736270791
-5.3711	-173.1994	2.569833425
-3.9062	-173.2434	2.539450965
-2.5024	-173.2598	2.904771922
-1.4038	-173.2598	2.013859954
-0.6103	-173.2434	2.935499764
0.3662	-173.2104	2.991536505
1.0376	-173.172	2.914602938
1.648	-173.117	2.260211858
2.5025	-173.0511	2.949010659
3.479	-172.9797	2.435602349
4.2115	-172.8973	2.509606149
4.6387	-172.8204	2.283163601
4.8218	-172.738	2.849418332
4.6387	-172.6666	2.251730931
4.2725	-172.6007	2.692239807
3.7232	-172.5402	2.036650017
3.0518	-172.4853	2.607139246
2.3804	-172.4414	2.895829314
1.709	-172.3974	2.512142313
1.0987	-172.359	2.543344318
0.3662	-172.3205	2.448631326
-0.2441	-172.2821	2.35215077
-0.9765	-172.2546	2.723675654
-1.6479	-172.2326	2.436089213
-2.5024	-172.2216	2.458091043
-3.2959	-172.2216	2.843294123
-4.1504	-172.2381	2.621700553
-5.0049	-172.2711	2.485581004
-5.9814	-172.315	2.542821659
-7.019	-172.3754	2.724225011
-8.1176	-172.4578	2.295847359
-8.9111	-172.5567	2.420245076
-9.3994	-172.6776	2.088963465
-9.4604	-172.8149	2.190964957
-9.0332	-172.9522	2.974212317
-7.8735	-173.0951	2.063968189
-6.2866	-173.2214	2.705565958
-4.2114	-173.3203	2.419945375
-1.77	-173.3917	2.089321735
0.8545	-173.4246	2.318329391
3.479	-173.4246	2.557520043
5.7373	-173.3862	2.020625439
7.6905	-173.3258	2.192371486
9.1553	-173.2379	2.79819799
10.2539	-173.128	2.921659182
10.9253	-173.0017	2.231824344
11.1695	-172.8698	2.866162691
11.0474	-172.7325	2.993043578
10.5591	-172.6007	2.765375445
9.8267	-172.4743	2.121319967
8.9112	-172.359	2.342819129
7.8125	-172.2491	2.671029541
6.897	-172.1502	2.343386926
5.9204	-172.0459	2.15861722
5.127	-171.9525	2.61928521
4.2725	-171.8591	2.868938242
3.418	-171.7822	2.035831638
3.418	-171.7108	2.922391639
2.4414	-171.6449	2.48176827
1.4649	-171.5899	2.218202474
0.4273	-171.5405	2.909651679
-0.3662	-171.513	2.3769646
-1.1596	-171.491	2.999702343
-1.831	-171.4801	2.545794481
-2.3803	-171.4746	2.77527105
-2.8076	-171.4801	2.106268455
-3.1128	-171.491	2.730474825
-3.2959	-171.5075	2.658450265
-3.601	-171.535	2.831859448
-3.6621	-171.5625	2.129111553
-3.7231	-171.5954	2.08807169
-3.7842	-171.6284	2.969683516
-3.7842	-171.6668	2.347013039
-3.6621	-171.7053	2.436154347
-3.601	-171.7492	2.071960889
-3.3569	-171.7877	2.161270127
-3.1738	-171.8316	2.200472851
-2.8686	-171.8756	2.186859639
-2.5634	-171.914	2.826947236
-2.1362	-171.958	2.384360778
-1.4648	-172.0019	2.536540105
-0.4272	-172.0349	2.583781412
0.9156	-172.0568	2.310396907
2.4414	-172.0678	2.600105457
4.1504	-172.0568	2.216136892
5.9204	-172.0294	2.801908255
7.5684	-171.9744	2.68014308
8.9112	-171.903	2.535650745
10.0708	-171.8206	2.236999958
10.9864	-171.7163	2.992379239
11.5967	-171.5954	2.884548585
12.024	-171.4691	2.388596932
12.146	-171.3263	2.799283873
12.085	-171.1779	2.302741119
11.7798	-171.0296	2.335615374
11.2305	-170.8758	2.851478607
10.6201	-170.7275	2.233889691
9.7046	-170.5792	2.060017845
8.606	-170.4419	2.476695087
7.4463	-170.321	2.24755906
6.2867	-170.2166	2.58212341
5.3101	-170.1287	2.748214625
4.5166	-170.0518	2.518268286
4.0284	-169.9969	2.570205421
3.7842	-169.9475	2.217828311
3.9673	-169.9035	2.178480376
4.6387	-169.8596	2.608424724
5.6153	-169.8046	2.000337783
6.7749	-169.7442	2.536924032
7.9346	-169.6673	2.29800409
8.8501	-169.5739	2.229090826
9.6436	-169.4751	2.039922455
10.0098	-169.3652	2.404323982
9.8877	-169.2498	2.412821937
9.3994	-169.1345	2.664714252
8.4839	-169.0246	2.744205749
7.3853	-168.9202	2.744492615
6.2256	-168.8269	2.210064068
4.9439	-168.75	2.977030318
3.7232	-168.6785	2.661361432
2.5635	-168.6236	2.389442051
1.648	-168.5797	2.856770567
1.0376	-168.5412	2.037698084
0.3662	-168.5138	2.995451543
-0.2441	-168.4863	2.056757637
-0.8545	-168.4643	2.62525912
-1.5258	-168.4423	2.820008942
-2.1972	-168.4369	2.197076728
-2.9297	-168.4369	2.120280221
-3.54	-168.4478	2.949126809
-4.0283	-168.4698	2.331533813
-4.3335	-168.5028	2.655818907
-4.4555	-168.5357	2.657362797
-4.3335	-168.5742	2.549321336
-4.2114	-168.6126	2.281489672
-4.1504	-168.6511	2.419555687
-4.0893	-168.6895	2.109157243
-3.9673	-168.728	2.286318077
-4.0283	-168.7719	2.819770057
-4.1504	-168.8104	2.897952276
-4.3335	-168.8543	2.77417718
-4.4555	-168.9038	2.692290542
-4.3945	-168.9532	2.458997761
-4.3945	-169.0026	2.320913552
-4.2724	-169.0521	2.270420949
-4.0283	-169.096	2.716264109
-3.9062	-169.14	2.596623114
-3.8452	-169.1839	2.317505085
-3.7842	-169.2279	2.047628097
-3.54	-169.2718	2.075593913
-3.2959	-169.3158	2.891003929
-3.1128	-169.3542	2.356829007
-2.6855	-169.3872	2.008782475
-2.2583	-169.4256	2.748709567
-1.8921	-169.4531	2.113568423
-1.6479	-169.4806	2.94956667
-1.4038	-169.5025	2.308762874
-1.4038	-169.5245	2.56692086
-1.3427	-169.552	2.998575762
-1.2207	-169.5739	3.447376779
-1.0986	-169.5959	3.438082397
-0.8545	-169.6124	3.567180286
-0.5493	-169.6289	3.042653319
-0.2441	-169.6399	3.997064516
0.1221	-169.6508	3.770946075
0.4883	-169.6508	3.753049586
0.7325	-169.6508	3.168203438
0.9156	-169.6453	3.707413352
1.0376	-169.6399	3.859395428
1.0987	-169.6344	3.177719293
1.0987	-169.6289	3.657937181
